"adviceToOthers","completenessScore","cons","customerSupportRating","easeOfUseRating","functionalityRating","generalComments","globalReviewId","id","incentivized","isAuthenticated","overallRating","profilePictureUrl","pros","reasonForChoosing","reasonForSwitching","recommendationRating","reviewerAnonymityOn","reviewerCompanySize","reviewerFirstName","reviewerIndustry","reviewerJobTitle","reviewerLastName","sourceSite","timeUsedProduct","title","valueForMoneyRating","vendorReply","writtenOn","alternativesConsidered","switchedProducts"
null,0.44469819755518086,"It is a little rough around the edges. Some times switching screens it will do it's auto formatting from the gui to the code windows and change or remove things I have done. Capturing web objects with long names that have to be shortened can't be worked around by just not asking it to import them. Just little gotchas here and there. Nothing you can't work around.",null,0.8,1,"I have an overall positive experience. While it can be frustrating running into gotchas that you wouldn't expect, they do update the software and iron them out. 

I've used it through a couple revisions and they are improving it. I would definitely recommend this product to someone that wants an easier time capturing web actions and objects to write tests for. It makes it a whole lot easier and faster than doing it yourself.","Capterra___1698458","1698458","VendorReferredIncentivized",TRUE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/7d6507e23559efc0d9dac6f90eeff753.jpeg","This tool does what it is supposed to do. It makes capturing web objects and actions very easy. I was able to learn and setup tests in a relatively short period of time. If you're more into Gherkin you can capture your actions and objects and write your tests in that format.",null,"Faster and easier.",0.8,TRUE,"E","Andrew","69","Developer","Lester","Capterra","LessThan6Months","Very useful, but a little rough around the edges.",null,null,"2019-08-14T13:32:06Z","",""
null,0.32613676993695484,"It was a bit slow and laggy on my old low-spec machine, but after I upgraded it is fine again. However, it may not be useful for all types of software - it didn't work well with unity and iframes, so I just use it for testing the webpage of my organisation. ",null,1,1,null,"Capterra___1698447","1698447","VendorReferredIncentivized",FALSE,1,null,"It is very easy to set up and to get started - the comprehensive guides and help sections are a great source of knowledge if you have no previous experience in automating tests. 
It is available across all platforms and allows you to do most types of automation. It is very intuitive and easy to navigate to the features you need at the moment. ",null,null,0.6,FALSE,"C","Mariya","4","qa","Lazarova","Capterra","FreeTrial","East to set up and start to use",null,null,"2019-08-14T13:28:19Z","",""
null,0.3192988842513419,"None comes to mind, it is better than any product we have tried",1,0.8,1,"Improved tje quality of our company","Capterra___1698444","1698444","VendorReferredIncentivized",FALSE,1,null,"Perfected suited for our use case. It was easy to learn and our interns were able to pick up on it and take over writing tests with no previous experience.",null,null,0.9,FALSE,"D","Malinda","53","Software Engineer","Kelleher","Capterra","LessThan12Months","Great Product",0.8,null,"2019-08-14T13:27:43Z","",""
null,0.3362588843013348,"Dynamic generation of step definitions for feature files.  ",0.8,0.8,0.8,"Overall it's good, ease of use and no cost.","Capterra___1698440","1698440","VendorReferredIncentivized",FALSE,0.8,null,"Docker Containerization, Support BDD, Cucumber, ease of writing scripts",null,"Considering Cost",0.8,FALSE,"I","Srinivas","43","Senior Analyst","Korlapati","Capterra","LessThan6Months","Review",0.8,null,"2019-08-14T13:25:59Z","","BrowserStack"
null,0.32336343781187527,"Few ways to customize themes , i think there could be multiple choose from themes .",1,1,0.8,"Katalon is helping me a lot to improve my automation and programming experiences.","Capterra___1698437","1698437","VendorReferredIncentivized",FALSE,1,null,"I like the simplicity of the groovy language in this software and how to automate testing cases in my work",null,null,0.9,FALSE,"E","Rodrigo","96"," development intern","Lima","Capterra","FreeTrial"," Very high quality automation software",1,null,"2019-08-14T13:25:08Z","",""
null,0.33271221773591436,"I don't have any complaints currently. Everything has been excellent",null,1,0.8,null,"Capterra___1698431","1698431","VendorReferredIncentivized",FALSE,1,null,"Easy to use and understand and can export into different languages which is very helpful",null,"Easier to use",1,FALSE,"I","Eric","96","Test Analyst","Brown","Capterra","LessThan6Months","Easy to use and understand",null,null,"2019-08-14T13:24:43Z","","Qualitia"
null,0.273630104617143,"Ability to combine test execution of cross platforms. i.e, My application is hybrid which can run android iOS and Web... If I want run one test on mobile enter some data and want to check this data in web app in next step this i wanted to test the most.. basically testing syncing feature on cross platforms. This I cannot do in a single test case with Katalon.",null,0.8,0.6,"It is good automation tool, and its free i liked it","Capterra___1698426","1698426","VendorReferredIncentivized",FALSE,0.8,null,"Ease of use, no coding skills required thats what i liked about it",null,null,0.7,FALSE,"G","srinath","96","QE","veeramalla","Capterra","FreeTrial","Good for applications which are not cross platform",null,null,"2019-08-14T13:22:12Z","",""
null,0.3338188845025764,"Very Useful for Front end testing and API testing as well. Katalon has the ease of the use with the record and run feature which is the great time saver 
",0.8,0.8,0.8,null,"Capterra___1698423","1698423","VendorReferredIncentivized",FALSE,1,null,"tool is written on Groovy which is mean pretty much easy to reuse the code and perform script enhancement by adding your custom commands.",null,null,0.9,FALSE,"D","karim","80","QA Analyst","haned","Capterra","LessThan6Months","Valuable tool for Functional testing ",1,null,"2019-08-14T13:21:07Z","",""
null,0.41312555577871385,"Occasional freezing/crashing issues. I also believe the software has a small memory leak, but that is not the end of the world. ",null,0.8,1,"I really enjoy Katalon. Its features and functionality have seriously impressed me thus far, and they continue to do so. I have not don eautomation testing before, but Katalon does make it easy to do so.","Capterra___1698416","1698416","VendorReferredIncentivized",FALSE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/662d1a9773c1646c2153eff99ba5b78a.jpeg","I love how different languages can all be used in the same script without anything getting messy or crashing out of confusion. I generally have good luck with different language implementation and I appreciate Katalon's ease of use",null,null,1,FALSE,"G","Dylan","4","IT Product Analyst","DeFlorio","Capterra","LessThan6Months","Katalon Studio Review",1,null,"2019-08-14T13:17:40Z","",""
null,0.5059656052806509,"There’s only the katalon discussion blog where you can ask for help mostly, not much information in SO or other websites",null,1,1,"Definitely katalon has helped me to catch bugs on regression that were not intended by developers. ","Capterra___1698412","1698412","VendorReferredIncentivized",FALSE,0.8,null,"I like that Katalon simplified the entire process of test automation! There’s a variety of built in functions that make your life way easier. Also, the manual and developer mode make it suitable for users with and without coding experience.",null,null,0.9,FALSE,"D","Ronny","47","QA Automation Specialist","Paredes","Capterra","LessThan12Months","Kayaking makes automation much easier! ",null,null,"2019-08-14T13:15:27Z","",""
null,0.45828439548847505,"Compatibility with Java, Selenium, xpath, Groovy and being able to execute Javascript statements",1,1,1,null,"Capterra___1698406","1698406","VendorReferredIncentivized",FALSE,1,null,"Katalon is a free open source application where I can automate my test cases in any environment no matter whether the device is web or mobile.","Easy to use and easy to implements in any organization.",null,1,FALSE,"D","Wilson","102","Engineer Software","Diaz","Capterra","LessThan12Months","Katalon is the best <3",1,null,"2019-08-14T13:11:28Z","",""
null,0.39998770193427635,"The UI could be a bit more intuitive, however, it is getting better as time goes on.",null,0.8,1,null,"Capterra___1698403","1698403","VendorReferredIncentivized",TRUE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/eaeec37e8e2ea05a0a54db496d54b94a.jpeg","Once you pass the learning curve, this automated testing software is extremely powerful.  We originally implemented it for some smoke tests, but have found it powerful enough to compete against other commercial products.",null,null,1,TRUE,"D","Ryan","60","Web Development Manager","Muller","Capterra","LessThan2Years","Extremely powerful software with an open license",null,null,"2019-08-14T13:10:09Z","",""
null,0.36943025677187136,"Started Exploring the tool, haven't found any so far.",0.8,0.8,0.8,"I have used selenium for and compared to it Katalan has loot of features and easy to Automate. Less coding knowledge is needed.","Capterra___1698397","1698397","VendorReferredIncentivized",FALSE,0.8,null,"Very Simple Installation Procedure
Ease of use and user friendly
Very Good Documentation Provided
Less Coding knowledge required
Can automate web, mobile and API",null,"To see whats new in Katalan and to implement if it is better",0.9,FALSE,"D","jaiprakash","96","senior software engineer ","s","Capterra","FreeTrial","Best Tool To learn Automation",0.8,null,"2019-08-14T13:06:20Z","",""
